path,participant_id,sequence_id,sign
train_landmark_files/53618/763340232.parquet,53618,763340232,sad
train_landmark_files/37055/764044173.parquet,37055,764044173,no
train_landmark_files/16069/770563707.parquet,16069,770563707,mom
train_landmark_files/25571/771605519.parquet,25571,771605519,sad
train_landmark_files/32319/773156434.parquet,32319,773156434,sad
train_landmark_files/49445/773398322.parquet,49445,773398322,no
train_landmark_files/49445/773672721.parquet,49445,773672721,please
train_landmark_files/34503/774712357.parquet,34503,774712357,no
train_landmark_files/37779/775796867.parquet,37779,775796867,mom
train_landmark_files/26734/777549809.parquet,26734,777549809,please
train_landmark_files/22343/777894616.parquet,22343,777894616,yes
train_landmark_files/22343/77908107.parquet,22343,77908107,no
train_landmark_files/55372/779827510.parquet,55372,779827510,happy
train_landmark_files/32319/78092313.parquet,32319,78092313,yes
train_landmark_files/61333/782131491.parquet,61333,782131491,hello
train_landmark_files/2044/7823557.parquet,2044,7823557,please
train_landmark_files/25571/782740672.parquet,25571,782740672,thankyou
train_landmark_files/53618/784100689.parquet,53618,784100689,please
train_landmark_files/37055/785107652.parquet,37055,785107652,happy
train_landmark_files/34503/785509935.parquet,34503,785509935,thankyou
train_landmark_files/37055/789099155.parquet,37055,789099155,sad
train_landmark_files/4718/78922859.parquet,4718,78922859,yes
train_landmark_files/55372/789703232.parquet,55372,789703232,no
train_landmark_files/37055/790198079.parquet,37055,790198079,mom
train_landmark_files/16069/790381040.parquet,16069,790381040,dad
train_landmark_files/28656/794849793.parquet,28656,794849793,dad
train_landmark_files/27610/795889818.parquet,27610,795889818,no
train_landmark_files/26734/79631423.parquet,26734,79631423,yes
train_landmark_files/37055/797292584.parquet,37055,797292584,sad
train_landmark_files/16069/797360767.parquet,16069,797360767,happy
train_landmark_files/29302/80262344.parquet,29302,80262344,no
train_landmark_files/36257/802865884.parquet,36257,802865884,thankyou
train_landmark_files/30680/804665247.parquet,30680,804665247,thankyou
train_landmark_files/61333/805065291.parquet,61333,805065291,happy
train_landmark_files/22343/807284611.parquet,22343,807284611,no
train_landmark_files/53618/810257366.parquet,53618,810257366,please
train_landmark_files/37779/810354336.parquet,37779,810354336,happy
train_landmark_files/37055/810478793.parquet,37055,810478793,dad
train_landmark_files/36257/811405286.parquet,36257,811405286,mom
train_landmark_files/37779/811690283.parquet,37779,811690283,please
train_landmark_files/27610/812517744.parquet,27610,812517744,happy
train_landmark_files/61333/812750579.parquet,61333,812750579,mom
train_landmark_files/53618/814965847.parquet,53618,814965847,mom
train_landmark_files/53618/815736907.parquet,53618,815736907,no
train_landmark_files/62590/817139186.parquet,62590,817139186,thankyou
train_landmark_files/30680/817943069.parquet,30680,817943069,please
train_landmark_files/28656/818312326.parquet,28656,818312326,mom
train_landmark_files/4718/818623838.parquet,4718,818623838,no
train_landmark_files/49445/818669267.parquet,49445,818669267,please
train_landmark_files/37055/819063116.parquet,37055,819063116,please
train_landmark_files/2044/820536996.parquet,2044,820536996,mom
train_landmark_files/16069/820905315.parquet,16069,820905315,later
train_landmark_files/18796/821235309.parquet,18796,821235309,happy
train_landmark_files/29302/822370961.parquet,29302,822370961,later
train_landmark_files/37055/823130750.parquet,37055,823130750,no
train_landmark_files/16069/825277638.parquet,16069,825277638,please
train_landmark_files/53618/825665021.parquet,53618,825665021,hello
train_landmark_files/27610/827271587.parquet,27610,827271587,no
train_landmark_files/29302/827527185.parquet,29302,827527185,sad
train_landmark_files/36257/831352663.parquet,36257,831352663,dad
train_landmark_files/27610/832455581.parquet,27610,832455581,sad
train_landmark_files/26734/835444384.parquet,26734,835444384,no
train_landmark_files/37779/83604458.parquet,37779,83604458,sad
train_landmark_files/22343/8378765.parquet,22343,8378765,hello
train_landmark_files/22343/838026513.parquet,22343,838026513,dad
train_landmark_files/27610/838380532.parquet,27610,838380532,dad
train_landmark_files/18796/842148098.parquet,18796,842148098,sad
train_landmark_files/18796/84217879.parquet,18796,84217879,please
train_landmark_files/30680/844417988.parquet,30680,844417988,please
train_landmark_files/2044/845196652.parquet,2044,845196652,thankyou
train_landmark_files/61333/847485367.parquet,61333,847485367,no
train_landmark_files/53618/848817321.parquet,53618,848817321,happy
train_landmark_files/55372/849340688.parquet,55372,849340688,please
train_landmark_files/30680/849560414.parquet,30680,849560414,happy
train_landmark_files/62590/849820287.parquet,62590,849820287,dad
train_landmark_files/27610/853365828.parquet,27610,853365828,yes
train_landmark_files/37055/853428162.parquet,37055,853428162,dad
train_landmark_files/2044/85357062.parquet,2044,85357062,sad
train_landmark_files/53618/854194529.parquet,53618,854194529,thankyou
train_landmark_files/49445/854246737.parquet,49445,854246737,no
train_landmark_files/16069/856345905.parquet,16069,856345905,no
train_landmark_files/55372/857080377.parquet,55372,857080377,later
train_landmark_files/36257/858783917.parquet,36257,858783917,dad
train_landmark_files/30680/859129773.parquet,30680,859129773,no
train_landmark_files/49445/861106050.parquet,49445,861106050,yes
train_landmark_files/62590/861194469.parquet,62590,861194469,please
train_landmark_files/36257/862958895.parquet,36257,862958895,dad
train_landmark_files/26734/86397829.parquet,26734,86397829,mom
train_landmark_files/62590/864890921.parquet,62590,864890921,hello
train_landmark_files/37055/865754103.parquet,37055,865754103,later
train_landmark_files/34503/867986821.parquet,34503,867986821,later
train_landmark_files/22343/868815561.parquet,22343,868815561,please
train_landmark_files/49445/869194525.parquet,49445,869194525,no
train_landmark_files/25571/869551907.parquet,25571,869551907,later
train_landmark_files/22343/869854029.parquet,22343,869854029,no
train_landmark_files/62590/870050756.parquet,62590,870050756,yes
train_landmark_files/26734/871344264.parquet,26734,871344264,sad
train_landmark_files/29302/871926817.parquet,29302,871926817,sad
train_landmark_files/32319/872011320.parquet,32319,872011320,thankyou
train_landmark_files/25571/873487331.parquet,25571,873487331,happy
train_landmark_files/26734/875304582.parquet,26734,875304582,please
train_landmark_files/53618/875675471.parquet,53618,875675471,later
train_landmark_files/49445/877297630.parquet,49445,877297630,thankyou
train_landmark_files/49445/88005758.parquet,49445,88005758,yes
train_landmark_files/34503/880753232.parquet,34503,880753232,thankyou
train_landmark_files/37779/883279923.parquet,37779,883279923,happy
train_landmark_files/25571/883346870.parquet,25571,883346870,hello
train_landmark_files/62590/883488730.parquet,62590,883488730,yes
train_landmark_files/32319/885106236.parquet,32319,885106236,mom
train_landmark_files/36257/885150098.parquet,36257,885150098,sad
train_landmark_files/55372/885615913.parquet,55372,885615913,later
train_landmark_files/30680/886935363.parquet,30680,886935363,mom
train_landmark_files/55372/888575845.parquet,55372,888575845,no
train_landmark_files/2044/891248442.parquet,2044,891248442,thankyou
train_landmark_files/49445/891866937.parquet,49445,891866937,hello
train_landmark_files/25571/891875807.parquet,25571,891875807,sad
train_landmark_files/34503/89218248.parquet,34503,89218248,mom
train_landmark_files/4718/892269526.parquet,4718,892269526,mom
train_landmark_files/22343/894280255.parquet,22343,894280255,mom
train_landmark_files/29302/894372592.parquet,29302,894372592,happy
train_landmark_files/22343/895392281.parquet,22343,895392281,sad
train_landmark_files/22343/89690457.parquet,22343,89690457,please
train_landmark_files/26734/899394718.parquet,26734,899394718,happy
train_landmark_files/25571/900452394.parquet,25571,900452394,happy
train_landmark_files/37055/902482751.parquet,37055,902482751,happy
train_landmark_files/4718/903150607.parquet,4718,903150607,thankyou
train_landmark_files/61333/9052121.parquet,61333,9052121,no
train_landmark_files/36257/908693064.parquet,36257,908693064,sad
train_landmark_files/18796/909310740.parquet,18796,909310740,mom
train_landmark_files/22343/910378779.parquet,22343,910378779,mom
train_landmark_files/29302/910979106.parquet,29302,910979106,please
train_landmark_files/28656/912635373.parquet,28656,912635373,please
train_landmark_files/4718/913100956.parquet,4718,913100956,mom
train_landmark_files/4718/913866798.parquet,4718,913866798,thankyou
train_landmark_files/27610/913907323.parquet,27610,913907323,mom
train_landmark_files/62590/914747832.parquet,62590,914747832,happy
train_landmark_files/53618/914761634.parquet,53618,914761634,sad
train_landmark_files/16069/914793694.parquet,16069,914793694,mom
train_landmark_files/61333/915139426.parquet,61333,915139426,dad
train_landmark_files/25571/916399819.parquet,25571,916399819,happy
train_landmark_files/36257/916438611.parquet,36257,916438611,dad
train_landmark_files/53618/916858718.parquet,53618,916858718,no
train_landmark_files/2044/918062471.parquet,2044,918062471,yes
train_landmark_files/55372/918798569.parquet,55372,918798569,sad
train_landmark_files/61333/918966386.parquet,61333,918966386,no
train_landmark_files/34503/919384553.parquet,34503,919384553,mom
train_landmark_files/30680/919577056.parquet,30680,919577056,dad
train_landmark_files/34503/919672752.parquet,34503,919672752,mom
train_landmark_files/55372/921132593.parquet,55372,921132593,yes
train_landmark_files/53618/922074701.parquet,53618,922074701,happy
train_landmark_files/25571/922686840.parquet,25571,922686840,yes
train_landmark_files/26734/925754583.parquet,26734,925754583,mom
train_landmark_files/30680/92751419.parquet,30680,92751419,please
train_landmark_files/36257/927902066.parquet,36257,927902066,thankyou
train_landmark_files/4718/929293506.parquet,4718,929293506,later
train_landmark_files/26734/930800298.parquet,26734,930800298,thankyou
train_landmark_files/18796/93087284.parquet,18796,93087284,hello
train_landmark_files/61333/9311649.parquet,61333,9311649,dad
train_landmark_files/22343/931604095.parquet,22343,931604095,please
train_landmark_files/29302/931948811.parquet,29302,931948811,thankyou
train_landmark_files/34503/931993259.parquet,34503,931993259,mom
train_landmark_files/49445/934716819.parquet,49445,934716819,sad
train_landmark_files/22343/935644236.parquet,22343,935644236,thankyou
train_landmark_files/61333/940100783.parquet,61333,940100783,yes
train_landmark_files/49445/940392805.parquet,49445,940392805,happy
train_landmark_files/26734/940469205.parquet,26734,940469205,later
train_landmark_files/34503/940597160.parquet,34503,940597160,yes
train_landmark_files/37779/940997595.parquet,37779,940997595,no
train_landmark_files/22343/942275274.parquet,22343,942275274,mom
train_landmark_files/53618/942576758.parquet,53618,942576758,thankyou
train_landmark_files/32319/943086904.parquet,32319,943086904,thankyou
train_landmark_files/49445/945262840.parquet,49445,945262840,thankyou
train_landmark_files/25571/945703618.parquet,25571,945703618,yes
train_landmark_files/29302/945933787.parquet,29302,945933787,mom
train_landmark_files/32319/951165305.parquet,32319,951165305,yes
train_landmark_files/30680/951313470.parquet,30680,951313470,dad
train_landmark_files/55372/952650816.parquet,55372,952650816,please
train_landmark_files/2044/952888580.parquet,2044,952888580,happy
train_landmark_files/28656/953516000.parquet,28656,953516000,mom
train_landmark_files/32319/954159011.parquet,32319,954159011,dad
train_landmark_files/28656/954881175.parquet,28656,954881175,thankyou
train_landmark_files/62590/956128313.parquet,62590,956128313,no
train_landmark_files/55372/956182628.parquet,55372,956182628,dad
train_landmark_files/37055/957460014.parquet,37055,957460014,mom
train_landmark_files/25571/957674833.parquet,25571,957674833,dad
train_landmark_files/18796/958014686.parquet,18796,958014686,dad
train_landmark_files/55372/958064779.parquet,55372,958064779,mom
train_landmark_files/61333/959437686.parquet,61333,959437686,thankyou
train_landmark_files/34503/961663018.parquet,34503,961663018,hello
train_landmark_files/55372/962867465.parquet,55372,962867465,thankyou
train_landmark_files/26734/965160905.parquet,26734,965160905,please
train_landmark_files/22343/965903900.parquet,22343,965903900,no
train_landmark_files/55372/966857502.parquet,55372,966857502,mom
train_landmark_files/4718/967848113.parquet,4718,967848113,mom
train_landmark_files/29302/972348530.parquet,29302,972348530,yes
train_landmark_files/53618/97300675.parquet,53618,97300675,yes
train_landmark_files/32319/974314054.parquet,32319,974314054,sad
train_landmark_files/22343/97439250.parquet,22343,97439250,later
train_landmark_files/18796/975813053.parquet,18796,975813053,happy
train_landmark_files/62590/97719604.parquet,62590,97719604,dad
train_landmark_files/2044/979161787.parquet,2044,979161787,no
train_landmark_files/55372/979171797.parquet,55372,979171797,yes
train_landmark_files/25571/980443182.parquet,25571,980443182,yes
train_landmark_files/37055/980774998.parquet,37055,980774998,mom
train_landmark_files/34503/983349542.parquet,34503,983349542,later
